"PRIM_STATE","AREA","AREA_TITLE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","label","year","NAICS","NAICS_TITLE","I_GROUP","AREA_TYPE","OWN_CODE","PCT_TOTAL","PCT_RPT","LOC_QUOTIENT","JOBS_1000","HOURLY"
"CA","42020","San Luis Obispo-Paso Robles, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","150","27.2","27.87","57980","6.5","16.28","18.96","24.9","33.380000000000003","44.12","33860","39450","51800","69420","91780",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.56000000000000005","1.389",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","440","13.5","35.82","74500","3.2","25.08","28.95","34.56","42.97","49.81","52160","60220","71870","89370","103610",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.1100000000000001","4.0609999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-2211","Sheet Metal Workers","detailed","60","35.1","31.6","65730","7.2","23.36","25.95","30.78","39.14","43.49","48590","53970","64030","81420","90450",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.56000000000000005","0.54500000000000004",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-2231","Solar Photovoltaic Installers","detailed","100","14.4","18.11","37670","4.5999999999999996","15.51","16.350000000000001","17.739999999999998","19.71","22.2","32260","34000","36900","41000","46170",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"23.84","0.91100000000000003",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","100","21.5","20.010000000000002","41620","6.4","11.18","13.52","18.93","26.26","30.38","23250","28120","39370","54620","63190",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.94","0.96299999999999997",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","51-4041","Machinists","detailed","230","14.3","24.53","51030","12.4","12.9","15.76","20.16","31.63","48.62","26830","32770","41940","65780","101120",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.73","2.1259999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","200","14.3","17.64","36690","8.8000000000000007","10.33","12.43","14.44","20.49","27.78","21480","25850","30040","42610","57770",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"5.92","1.8959999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-3051","Industrial Production Managers","detailed","210","15.1","55.79","116040","5.4","29.3","36.619999999999997","53.48","67.64","86.66","60940","76170","111240","140690","180260",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.97","1.202",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","80","20","40.090000000000003","83380","3.1","24.75","28.2","37.51","51.42","58.91","51470","58660","78030","106960","122540",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.61","0.47899999999999998",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-9041","Architectural and Engineering Managers","detailed","400","12.2","74.59","155140","5.4","47.14","57.03","69.67","87.03","#","98040","118630","144900","181020","#",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.7","2.254",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-9199","Managers, All Other","detailed","340","13.8","59.61","123990","3.8","34.880000000000003","43.97","56.16","71.55","87.21","72540","91450","116810","148810","181390",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.71","1.91",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2051","Civil Engineers","detailed","410","27.6","54.59","113540","4","37.82","42.45","50.29","60.41","85.46","78660","88300","104600","125660","177750",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.18","2.2949999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2071","Electrical Engineers","detailed","270","11.3","50.08","104160","5.2","23.18","37.020000000000003","49.09","63.2","79.17","48220","77010","102110","131450","164680",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.18","1.5189999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2141","Mechanical Engineers","detailed","300","10.7","51.3","106710","1.9","32.549999999999997","39.72","48.68","61.43","75.06","67700","82620","101260","127770","156110",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.84","1.6870000000000001",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2199","Engineers, All Other","detailed","300","19.899999999999999","51.31","106720","3.7","27.77","39.340000000000003","51.63","62.76","73.8","57770","81830","107390","130530","153500",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.87","1.724",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","340","12.4","38.53","80150","4.0999999999999996","20.85","24.97","32.85","45.97","60.96","43380","51940","68320","95630","126800",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.77","1.913",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","480","18.3","45.54","94730","7.1","23.09","31.91","40.020000000000003","47.94","83.52","48040","66380","83240","99710","173710",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.74","2.7120000000000002",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-2211","Sheet Metal Workers","detailed","160","31.1","33.340000000000003","69340","10.5","16.14","21.91","39.04","42.93","45.26","33580","45570","81190","89290","94140",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.91","0.88900000000000001",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","100","28.6","18.96","39440","4.0999999999999996","13.86","16.149999999999999","18.61","21.55","23.6","28820","33580","38700","44820","49090",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.54","0.55700000000000005",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","51-4041","Machinists","detailed","400","23.5","21.34","44400","3.1","11.5","16.68","20.96","25.59","31.96","23910","34700","43610","53240","66470",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.77","2.2389999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","160","28.2","20.99","43660","11.5","11.76","15.08","17.63","22.96","39.94","24460","31370","36670","47770","83080",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"2.77","0.88700000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5013","Service Unit Operators, Oil, Gas, and Mining","detailed","140","30","25.55","53150","3.6","17.649999999999999","21.33","25.65","29.25","34.6","36710","44370","53340","60830","71960",NA,"ff job","14",NA,NA,NA,NA,NA,NA,NA,"1","0.45800000000000002",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5071","Roustabouts, Oil and Gas","detailed","70","39.9","21.49","44690","5.6","15.12","17.260000000000002","20.8","25.39","29.39","31460","35900","43270","52820","61130",NA,"ff job","14",NA,NA,NA,NA,NA,NA,NA,"0.41","0.222",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-5013","Service Unit Operators, Oil, Gas, and Mining","detailed","40","42.4","21.8","45350","8.5","15.78","17.940000000000001","20.97","23.78","28.83","32820","37320","43610","49450","59970",NA,"ff job","14",NA,NA,NA,NA,NA,NA,NA,"0.44","0.20399999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-5071","Roustabouts, Oil and Gas","detailed","**","**","25.25","52520","2.8","16.329999999999998","18.8","25.87","30.13","35.22","33970","39110","53810","62680","73260",NA,"ff job","14",NA,NA,NA,NA,NA,NA,NA,"**","**",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3051","Industrial Production Managers","detailed","350","36.6","46.49","96690","3.5","22.86","31.7","40.200000000000003","59.9","75.8","47560","65940","83610","124600","157670",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.95","1.167",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","200","15.6","49.72","103430","5.0999999999999996","26.61","34.86","45.68","58.74","74.05","55350","72500","95010","122170","154020",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.87","0.69099999999999995",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9041","Architectural and Engineering Managers","detailed","630","12.9","70.61","146870","5.4","29.79","52.47","65.8","81.09","#","61950","109140","136860","168680","#",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"1.63","2.1230000000000002",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9199","Managers, All Other","detailed","630","6","58.99","122700","3.3","31.76","43.57","59.27","72.03","86.12","66060","90620","123290","149820","179120",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.78","2.1320000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2051","Civil Engineers","detailed","470","22.5","51.21","106510","2.2999999999999998","36.76","43.86","51.99","58.1","62.55","76470","91220","108130","120850","130100",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.8","1.593",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2071","Electrical Engineers","detailed","710","40.1","52.3","108790","6.4","33.1","40.99","50.81","59.46","76.430000000000007","68850","85260","105680","123680","158980",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"1.85","2.3959999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2141","Mechanical Engineers","detailed","570","8.1","45.57","94780","1.9","29.37","37.43","45.02","54.85","61.22","61090","77850","93650","114090","127330",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.96","1.93",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2199","Engineers, All Other","detailed","440","47.5","48.8","101510","2.6","26.53","34.630000000000003","49.16","64.64","74.459999999999994","55180","72030","102260","134460","154880",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"1.64","1.4890000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","19-4041","Geological and Petroleum Technicians","detailed","30","42.7","36.32","75550","13.2","21.51","27.49","35.770000000000003","45.75","54.05","44750","57180","74410","95150","112430",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.89","0.109",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","670","13.7","37.950000000000003","78940","7.4","16.02","21.14","30.37","47.62","65.88","33330","43980","63160","99040","137030",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.94","2.2719999999999998",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","780","11.5","38.89","80890","3.6","23.06","28","37.51","49.58","59.06","47960","58240","78010","103130","122850",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.7","2.64",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-2211","Sheet Metal Workers","detailed","300","38","21.21","44110","6.9","11.09","14.67","19.989999999999998","26.24","34.270000000000003","23070","30500","41570","54580","71270",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"1.03","1.0129999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-4099","Construction and Related Workers, All Other","detailed","40","11.9","17.13","35630","4.2","10.92","12.97","17.68","21.28","23.13","22720","26980","36780","44250","48110",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.52","0.123",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","190","17.899999999999999","20.95","43570","7.9","12.18","13.87","19.510000000000002","27.83","34.200000000000003","25330","28850","40580","57880","71140",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.62","0.64300000000000002",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-4041","Machinists","detailed","1050","17.7","20.27","42160","1.6","12.72","15.22","19.600000000000001","24.14","29.15","26460","31650","40770","50200","60630",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"1.22","3.5390000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","140","45","20.43","42500","12","10.11","13.77","18.46","24","35.090000000000003","21030","28650","38390","49920","73000",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"1.36","0.47",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","11-3051","Industrial Production Managers","detailed","110","17.100000000000001","44.15","91830","5.5","26.84","33.04","40.04","57.71","70.22","55820","68710","83280","120040","146060",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.77","0.95099999999999996",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","40","9.4","42.79","88990","12","19.920000000000002","28.84","40.729999999999997","47.64","56.64","41430","59980","84720","99090","117810",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.46","0.36599999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","11-9041","Architectural and Engineering Managers","detailed","100","12.9","58.69","122080","4","41.93","47.88","57.52","67.86","75.42","87220","99590","119640","141150","156860",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.68","0.89100000000000001",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","11-9199","Managers, All Other","detailed","110","4.5","73.239999999999995","152330","7.7","42.09","55.22","77.239999999999995","88.68","#","87550","114870","160670","184460","#",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.35","0.96899999999999997",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","17-2051","Civil Engineers","detailed","430","10.1","40.01","83220","7","25.58","29.03","42.49","50.35","56.54","53200","60370","88380","104730","117610",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"1.95","3.8879999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","17-2071","Electrical Engineers","detailed","120","4.8","52.65","109510","3.6","33.5","40.97","49.53","63.52","77.23","69680","85220","103020","132120","160630",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.8","1.0389999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","17-2141","Mechanical Engineers","detailed","170","13.6","38.11","79280","3.7","25.99","31.28","36.67","46.02","55.17","54060","65060","76270","95730","114750",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.74","1.502",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","170","22.5","27.18","56540","4.8","17.09","20.239999999999998","25.84","30.52","39.520000000000003","35550","42090","53750","63480","82190",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.65","1.5660000000000001",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","410","13.6","36.74","76420","3.1","25.36","29.54","35.11","44.44","52.81","52740","61440","73030","92440","109850",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.98","3.6619999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","90","23.8","20.81","43280","6.4","11.16","15.12","19.920000000000002","25.99","31.38","23210","31440","41430","54060","65270",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.81","0.84",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","51-4041","Machinists","detailed","270","13.9","23.86","49640","10.3","11.69","15.18","20.04","29.68","48.24","24310","31570","41680","61730","100340",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"0.84","2.427",NA
"CA","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","170","33.1","18.55","38580","5","10.039999999999999","13.15","16.75","24.61","28.84","20880","27350","34830","51200","60000",NA,"green job","15",NA,NA,NA,NA,NA,NA,NA,"4.46","1.546",NA
